web_scraper_order,web_scraper_start_url,links,title,price,address,bedroom,bathroom,floor,facilities,desription,Pages
1765146774-96,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-4-kamar-tidur-di-pilangrejo-jawa-timur_dac88625ac8b-9781-77f2-927b-d6f41089,JUAL RUMAH 4 KAMAR TIDUR DI MADIUN - TYPE PREMIERE," 1.123,000,000,000","Jawa Timur, Madiun, Pilangrejo",Kamar Tidur: 4,Kamar Mandi: 2,Luas Tanah: 126 m2,"Security

Car park

Garden

Balcony

Children's area

Terrace

Patio","Rumah dijual dengan 4 kamar tidur di Pilangrejo, Jawa Timur
                                        
                                            RUMAH 2 LANTAI DENGAN VIEW GUNUNG DI MADIUN

 Perumahan Majesty ini luasnya 82.000 meter persegi. akan ada sekitar lebih dari 500 unit yang dibangun. untuk tahap pertama, kami membangun cluster coconut palm, dengan unit tipe premiere

 Tipe Premniere

 Luas Tanah : 162 m²

 Luas Bangunan : 195 m²

 Row Jalan Antar blok : 8 m²

 Jalan Utama :16 meter

 Fasilitas Unit
                                                                                            
                                                    Telephone number:        View Phone",https://www.dotproperty.id/houses-for-sale/east-java/madiun?page=2
1765146781-97,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-madiun-lor-jawa-timur_49242da3bee1-467e-38d2-05d1-aef00089,"MURAH-Rumah 3lt PLUS PERABOT, Interior Estetik, Ada Roof Top Ala Cafe","485,000,000","Jawa Timur, Madiun, Madiun Lor",Kamar Tidur: 3,Kamar Mandi: 2,Luas Tanah: 91 m2,"Air conditioning

Car park

Garden

Equipped kitchen

Terrace","Rumah dijual dengan 3 kamar tidur di Madiun Lor, Jawa Timur
                                        
                                            DIJUAL RUMAH 3lantai, dengan Interior Estetik PLUS

 BONUS PERABOTANNYA di Munggut, Madiun

 



 Spesifikasi :

 - LT : 91 m²

 - LB : 151 m²

 - Legalitas SHM

 



 Terdiri dari 3 KT, 2 KM, dapur, kolam ikan 

 



 Ada Roof Top Ala Cafe untuk bersantai di sore hari

 



 Akses jalan truk, suasana sekitar masih asri, dekat Kota Madiun

 



 BUKA HARGA 485jt
                                                                                            
                                                    Telephone number:        View Phone",https://www.dotproperty.id/houses-for-sale/east-java/madiun?page=2
1765146789-98,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-tawangrejo-jawa-timur_325bc6180254-31d0-bfb2-e95f-d33a2089,Rumah 1 Lantai 3 menit ke Terminal Madiun,"470,000,000","Jawa Timur, Madiun, Tawangrejo",Kamar Tidur: 2,Kamar Mandi: 1,Luas Tanah: 84 m2,"Security

Car park

Garden

Patio","Rumah dijual dengan 2 kamar tidur di Tawangrejo, Jawa Timur
                                        
                                            Dijual Rumah Ready Stock

 Lokasi Strategis

 



 3 menit ke Terminal Madiun Madiun

 10 menit ke Pintu Tol Madiun

 7 Menit Ke Stasiun Madiun

 10 menit ke Pahlawan Street Center

 



 



 Spesifikasi :

 



 Pondasi : Batu Kumbung

 Struktur : Beton Bertulang

 Dinding : Bata Merah, Fin. Plester Aci

 Lantai : Granit, Keramik (KM, Teras)

 Caort : Rabat

 Kusen, Pintu Jendela : Kayu

 Atap : Rangka Galvalum, Penutup Genteng Beton

 Plafon : Gipsum, Rangka Hollow

 Closet : Closet Duduk

 Sumber Air : PDAM
                                                                                            
                                                    Telephone number:        View Phone",https://www.dotproperty.id/houses-for-sale/east-java/madiun?page=2
1765146797-99,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-mojopurno-jawa-timur_68a31ccd7abc-1560-8252-2579-9ccd1089,JUAL RUMAH MEWAH KOTA MADIUN memiliki 3 Kamar Tidur 2 Balkon,"747,355,040","Jawa Timur, Madiun, Mojopurno",Kamar Tidur: 3,Kamar Mandi: 2,Luas Tanah: 88 m2,"Security

Car park

Garden

Balcony

Children's area

Equipped kitchen

Terrace

Patio

Alarm","Rumah dijual dengan 3 kamar tidur di Mojopurno, Jawa Timur
                                        
                                            Villa Elawana 

 The Joy of Living at Resort

  By : PT. BUMI INTI PRAKARSA 

 



 LOKASI STRATEGIS 

 - Lokasi strategis dekat Pusat Kota Madiun

 - Dekat dengan akses arah ke Dungus

 - 2 menit ke Pusat Pendidikan

 - 3 menit ke Pusat Wisata

 - 10 menit ke Alun-alun Madiun

 - DP 0%

 -FREE PPN, BPHTB, NOTARIS, PDAM

 -FREE KANOPI, TAMAN, MEJA DAPUR, & TEMATIC LIGHTING

 



 Tipe Lily

 ini unit rumah yang 2 lantai kak

 -luas tanah         : 88 m²

 -luas bangunan : 85 m²

 -row jalan           : 8m² 

 



 Fasilitas Unit 

 -3 Kamar Tidur

 -2 Kamar Mandi

 -2 Balkon

 -2 Taman

 -1 Ruang Keluarga
                                                                                            
                                                    Telephone number:        View Phone",https://www.dotproperty.id/houses-for-sale/east-java/madiun?page=2
1765146806-100,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-4-kamar-tidur-di-darmorejo-jawa-timur_3f27da6092b0-8bee-9ee2-2b36-a73a2089,Dijual Rumah Dekat Terminal Maospati Kota Madiun," 5.5,000,000,000","Jawa Timur, Madiun, Darmorejo",Kamar Tidur: 4,Kamar Mandi: 2,"Luas Tanah: 1,850 m2","Car park

Garden

Patio","Rumah dijual dengan 4 kamar tidur di Darmorejo, Jawa Timur
                                        
                                            Dijual Rumah Kuno Eks Mandor Pabrik Gula Glodog Maospati Magetan

 Jl. Diponegoro No. 3 (Timur Patung), Glodog, Maospati, Magetan

 Spesifikasi Rumah:

  Luas Tanah: 1850 m2 (Lebar depan +25 m)

 Luas Bangunan: 200 m2

 Harga Penawaran: 5,5,000,000,000

 Listrik: 1300 watt (2 Pas)

 Air: PDAM

 Jumlah Kamar Tidur: 4

 Jumlah Kamar Mandi: 2

 Hadap Bangunan: Selatan

  Deskripsi RumahSelamat datang di rumah Heritage yang kami tawarkan Terletak di Jl. Diponegoro, Glodog, Maospati Magetan, rumah ini menawarkan potensi bisnis yang menarik dengan lokasi yang strategis.

 Keunggulan Rumah

  Lokasi Strategis: Rumah ini terletak di Jl. Diponegoro, Glodog (arah barat Pabrik Gula Purwodari) kurang lebih 1 km. Lokasi ini memiliki akses yang mudah dan merupakan lingkungan pertokoan dan rumah hunian yang menjanjikan berbagai macam usaha dan pertanian.

 Luas Tanah dan Bangunan yang longgar dan leluasa: Dengan luas tanah 1850m2 dan luas bangunan 200 m2, rumah ini memberikan ruang yang cukup untuk berbagai keperluan bisnis.

 Kondisi Bangunan Kokoh: Meskipun bangunan ini tergolong lama, namun masih terlihat kokoh dan kuat. Rumah ini masih dihuni dan dapat segera dipindahkan atau dikosongkan saat kesepakatan tercapai.

 Potensi Investasi: Dengan lokasi yang strategis di lingkungan pertokoan, rumah huni dan cocok untuk berbagai jenis usaha serta dapat menjadi investasi yang menguntungkan di daerah ini.

  Informasi Tambahan

  Tanah belakang masih sangat luas dan longgar, terdapat bangunan samping sebagai pavilium dan berbagai keperluan keluarga lainnya.

 Jika Anda serius tertarik untuk membuka usaha atau melakukan investasi di wilayah Glodog Pabrik Gula, tempat ini sangat cocok untuk Anda.

  Jadwal Melihat RumahJika Anda tertarik dan serius ingin mengetahui informasi lebih detail, jangan ragu untuk menghubungi kami. Kami akan memberikan informasi yang Anda butuhkan.

 Terima kasih.

 HARTOPO
                                                                                            
                                                    Telephone number:        View Phone",https://www.dotproperty.id/houses-for-sale/east-java/madiun?page=2
1765146814-101,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-manisrejo-jawa-timur_3a9ec255274d-b51e-e222-ef03-1dc00089,Rumah dijual dengan 2 kamar tidur,"285,000,000","Jawa Timur, Madiun, Manisrejo",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 50 m2,"Car park

Electricity

Terrace

Water

Built-in kitchen","Rumah dijual dengan 2 kamar tidur di Manisrejo, Jawa Timur
                                        
                                            Rumah  Dijual dari 50sqm, yang terdiri dari 2 kamar tidur  dan 1 kamar mandi berlokasi di Manisrejo, Madiun.


 Fasilitasi meliputi: Car park, Electricity, Terrace, Water dan Built-in kitchen.
                                                                                            
                                                    Telephone number:        View Phone",
1765146822-102,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-5-kamar-tidur-di-dolopo-jawa-timur_178f49cf2d1d-a38e-3a92-47c2-73c2f089,Rumah dijual dengan 5 kamar tidur," 1.65,000,000,000","Jawa Timur, Madiun, Dolopo",Kamar Tidur: 5,Kamar Mandi: 2,Area yang Digunakan: 235 m2,"Internet

Car park

Wi-Fi

Children's area

Video cable","Rumah dijual dengan 5 kamar tidur di Dolopo, Jawa Timur
                                        
                                            Rumah  Dijual dari 235sqm, yang terdiri dari 5 kamar tidur  dan 2 kamar mandi berlokasi di Dolopo, Madiun.


 Fasilitasi meliputi: Internet, Car park, Wi-Fi, Children's area dan Video cable.
                                                                                            
                                                    Telephone number:        View Phone",
1765146829-103,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-mojopurno-jawa-timur_a8394c0ee68d-6f9e-9c82-9036-eb5a2089,JUAL RUMAH 2 LANTAI KAWASAN ELIT DI KOTA MADIUN,"782,000,000","Jawa Timur, Madiun, Mojopurno",Kamar Tidur: 3,Kamar Mandi: 2,Luas Tanah: 77 m2,"Internet

Security

Car park

Garden

Balcony

Children's area

Equipped kitchen

Terrace

Patio

Alarm","Rumah dijual dengan 3 kamar tidur di Mojopurno, Jawa Timur
                                        
                                            Villa Elawana 

 The Joy of Living at Resort

  By : PT. BUMI INTI PRAKARSA 

 



 LOKASI STRATEGIS 

 - Lokasi strategis dekat Pusat Kota Madiun

 - Dekat dengan akses arah ke Dungus

 - 2 menit ke Pusat Pendidikan

 - 3 menit ke Pusat Wisata

 - 10 menit ke Alun-alun Madiun

 - DP 0%

 -FREE PPN, BPHTB, NOTARIS, PDAM

 -FREE KANOPI, TAMAN, MEJA DAPUR, & TEMATIC LIGHTING

 



 Tipe Lily

 ini unit rumah yang 2 lantai kak

 -luas tanah         : 88 m²

 -luas bangunan : 85 m²

 -row jalan           : 8m² 

 



 Fasilitas Unit 

 -3 Kamar Tidur

 -2 Kamar Mandi

 -2 Balkon

 -2 Taman

 -1 Ruang Keluarga

 -1 Ruang Keluarga

 -1 Ruang Tamu Outdoor

 -1 Dapur

 -1 Ruang Laundry

 -1 Ruang Makan

 



 FASILITAS KAWASAN : 

 -ruang entertaiment 

 -playground

 -masjid

 -jogingtrack

 dll
                                                                                            
                                                    Telephone number:        View Phone",
1765146837-104,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-mojopurno-jawa-timur_953488a04918-e91e-3382-68c7-2e5a2089,PERUMAHAN MADIUN SAMANATA LIVINS 2 KAMAR TIDUR  + BALKON,"347,000,000","Jawa Timur, Madiun, Mojopurno",Kamar Tidur: 2,Kamar Mandi: 1,Luas Tanah: 63 m2,"Security

Car park

Garden

Balcony

Equipped kitchen

Terrace","Rumah dijual dengan 2 kamar tidur di Mojopurno, Jawa Timur
                                        
                                            Perumahan SAMANATA LIVINS MADIUN

 Lokasi : Mojopurno, Madiun



 Fasilitas :

 - 2 Kamar Tidur

 - 1 Kamar Mandi

 - Taman

 - Dapur

 - Caort

 - Balkon

 -Desain Elegan dan Kekinian

 - Lingkungan Aman

 - Mushola

 - Jalan Besar Utama

 - 7 Menit dari alun-alun Madiun

 - Dekat dengan fasilitas umum

 



 Keunggulan :

 - Material Berkualitas

 - Pondasi yang kokoh

 - Penggunaan cat berkualitas

 - Desain Minimalis

 - Proses Mudah

 - Lokasi Strategis

 

 Sanitair : Closet Duduk

 Sumber Air : PDAM
                                                                                            
                                                    Telephone number:        View Phone",
1765146844-105,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-pilangbango-jawa-timur_ff7228f36724-2a6e-4812-cb6f-be320089,Rumah dijual dengan 3 kamar tidur,"250,000,000","Jawa Timur, Madiun, Pilangbango",Kamar Tidur: 3,Kamar Mandi: 2,Luas Tanah: 72 m2,"Car park

Garden

Children's area

Electricity

Terrace

Water

Built-in kitchen

Cistern","Rumah dijual dengan 3 kamar tidur di Pilangbango, Jawa Timur
                                        
                                            Rumah  Dijual, yang terdiri dari 3 kamar tidur  dan 2 kamar mandi berlokasi di Pilangbango, Madiun.


 Fasilitasi meliputi: Car park, Garden, Children's area, Electricity, Terrace, Water, Built-in kitchen dan Cistern.
                                                                                            
                                                    Telephone number:        View Phone",
1765146852-106,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-4-kamar-tidur-di-darmorejo-jawa-timur_b1c27bd471c8-818e-4ae2-d8cc-c64a2089,Dijual Rumah Kota Madiun dekat INKA," 1.65,000,000,000","Jawa Timur, Madiun, Darmorejo",Kamar Tidur: 4,Kamar Mandi: 2,Luas Tanah: 540 m2,"Car park

Garden

Patio

Video cable","Rumah dijual dengan 4 kamar tidur di Darmorejo, Jawa Timur
                                        
                                            Bismillahirrohmanirrohim,

 Ijinkan kami jual rumah, dengan difinisi sebagai berikut:

 Alamat Rumah:

 Jl. Candisari No. 7, Patihan, Kota Madiun

 (Lingkungan INKA/PG Rejo Agung)

 Luas: 540M2

 Harga jual 1,65,000,000,000 (3,5juta per meter)

 

 Rumah Hadap barat

 Panjang lebar sangat ideal dan proporsional

 Bangunan full kayu jati dan kokoh.

 

 Akses Menuju Lokasi Rumah:

 -> 700 dari Alon-alon Kota Madiun

 -> 650 km dari Sun City Mall 

 -> 650 km dari Carefure Kota Madiun

 -> 900 m dari Stadion Kota Madiun

 -> 300 km dari Stasion Kota Madiun

 -> 500 km dari Matahari Plasa Kota Madiun

 -> Terbaca di Google Maps,

 Kondisi Lingkungan:

 -> Aman dijaga 

 -> Listrik 1300VA 

 -> Air PDAM

 KETERANGAN LAIN:

 Informasi lebih lanjut, silakan survey lingkungan dan lokasi, sekiranya ada kecocokan, silahkan hubungi kami. Akan kami berikan kesempatan untuk negosiasi harga sampai DEAL, jika anda serius.

 Terima kasih

 HARTOPO
                                                                                            
                                                    Telephone number:        View Phone",
1765146859-107,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-manguharjo-jawa-timur_617477cb9ed3-dc3f-a3e2-69dd-6f5a2089,Dijual Cepat Rumah Lama Tanah Luas Samping Polres Madiun Cocok Usaha,"9,000,000,000","Jawa Timur, Madiun, Manguharjo",Kamar Tidur: 3,Kamar Mandi: 2,"Luas Tanah: 1,295 m2","Air conditioning

Gym

Internet

Security

Car park

Garden

Balcony

Tennis court

Children's area

Equipped kitchen

TV

Terrace

Patio

Heating

Alarm

Video cable","Rumah dijual dengan 3 kamar tidur di Manguharjo, Jawa Timur
                                        
                                            Dijual/Disewakan Rumah Poros Jalan Tengah Kota Madiun

 



 Samping Polresta Madiun dan depan Bank Sinarmas

 Dekat Islamic Center dan SMP dan SMA Negeri

 



 4 Menit ke Alun Alun Kota Madiun

 3 Menit Ke Stasiun Kota Madiun

 



 Luas Tanah 1295 m2

 Luas Bangunan 365 m2

 3 Kamar Tidur

 2 Kamar Mandi

 Surat SHM 

 Akses jalan mobil simpangan

 Cocok dibangun tempat usaha, Rumah Huni dan Kantor

 



 HARGA Jual 9 M nego

 Harga Sewa 350 Juta/Tahun nego (minim sewa 2 Tahun)
                                                                                            
                                                    Telephone number:        View Phone",
1765146867-108,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-5-kamar-tidur-di-demangan-jawa-timur_9ea57d563e23-01af-27a2-69d8-a73a2089,Rumah Dijual Tengah Kota Madiun,"1,000,000,000","Jawa Timur, Madiun, Demangan",Kamar Tidur: 5,Kamar Mandi: 2,Luas Tanah: 360 m2,"Car park

Garden

Equipped kitchen

Patio

Video cable","Rumah dijual dengan 5 kamar tidur di Demangan, Jawa Timur
                                        
                                            Dijual Tanah Bonus Rumahnya, Luas 360 Meter Kota Madiun



Penawaran Menarik dari HARTOPO



Bismillahirrohmanirrohim



Kami memiliki penawaran yang istimewa untuk Anda Tanah ini merupakan investasi seumur hidup yang akan membawa keberuntungan. Mengapa demikian? Simak penjelasan berikut:



Deskripsi Tanah





  Posisi Rumah Hook: Tanah ini terletak di pojok persimpangan jalan, memberikan nilai tambah dan potensi yang unik.



  Hadap Selatan: Rumah menghadap ke selatan, yang dipercaya membawa aura yang dingin dan teduh.



  Luas Tanah: Tanah ini memiliki lebar kisaran 15 x 25 meter, dengan total luas 360 meter persegi.



  Bebas Banjir: Tanah ini terhindar dari masalah banjir.



  Lingkungan yang Berkembang: Sekitaran tanah ini sudah menjadi kawasan kos-kosan yang diminati oleh banyak orang.



  Dekat RS Griya Husada: Anda dapat dengan mudah mengunjungi rumah sakit ini untuk keperluan medis atau mengunjungi orang terdekat.



  Akses Mudah: Terletak di wilayah kota yang memiliki akses mudah dan lancar. Termonitor oleh GPS Gojek dan Grab.



  Keluar langsung menuju Jalan Raya Panjaitan.



  Harga Penawaran: 1,000,000,000 Rupiah





Spesifikasi Bangunan





  Kamar Tidur: Terdapat 5 kamar tidur



  Kamar Mandi: Terdapat dua kamar mandi



  Dapur Kering



  Listrik: 1300 watt



  Air: PDAM



  Garasi Dalam dan Caort



  Pagar Rumah yang Kuat dan Kokoh



  Atap Bangunan Telah Direnovasi



  Ruang Terbuka Belakang: Dapat digunakan untuk jemur dan bersantai



  Siap Huni





Jadwal Melihat LokasiJika Anda serius tertarik, silakan lakukan survei ke lokasi. Kami akan memandu Anda melalui HP atau silakan hubungi kami melalui WhatsApp, kami akan mengirimkan petunjuk GPS untuk membantu Anda menemukan lokasi yang tepat.



Terima kasih.



HARTOPO
                                                                                            
                                                    Telephone number:        View Phone",
1765146874-109,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-dolopo-jawa-timur_ec4476288c6c-2810-4b12-06a7-38bcf089,Rumah dijual dengan 2 kamar tidur,"247,800,000","Jawa Timur, Madiun, Dolopo",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 40 m2,,"Rumah dijual dengan 2 kamar tidur di Dolopo, Jawa Timur
                                        
                                            Rumah  Dijual dari 40sqm, yang terdiri dari 2 kamar tidur  dan 1 kamar mandi berlokasi di Dolopo, Madiun.
                                                                                            
                                                    Telephone number:        View Phone",
1765146882-110,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-dolopo-jawa-timur_8c6fe3a21006-fdf1-a912-bb5e-19bcf089,Rumah dijual dengan 2 kamar tidur,"445,000,000","Jawa Timur, Madiun, Dolopo",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 54 m2,,"Rumah dijual dengan 2 kamar tidur di Dolopo, Jawa Timur
                                        
                                            Rumah  Dijual dari 54sqm, yang terdiri dari 2 kamar tidur  dan 1 kamar mandi berlokasi di Dolopo, Madiun.
                                                                                            
                                                    Telephone number:        View Phone",
1765146890-111,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-bagi-jawa-timur_782328240cdc-089f-c2b2-9652-10e81089,Rumah dijual dengan 2 kamar tidur,"166,000,000","Jawa Timur, Madiun, Bagi",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 30 m2,"Internet

Security

Garden

Wi-Fi

24-hour security

Children's area

Electricity

Panoramic view

Water

Patio

Guardhouse","Rumah dijual dengan 2 kamar tidur di Bagi, Jawa Timur
                                        
                                            Rumah  Dijual dari 30sqm, yang terdiri dari 2 kamar tidur  dan 1 kamar mandi berlokasi di Bagi, Madiun.


 Fasilitasi meliputi: Internet, Security, Garden, Wi-Fi, 24-hour security, Children's area, Electricity, Panoramic view, Water, Patio dan Guardhouse.
                                                                                            
                                                    Telephone number:        View Phone",
1765146898-112,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-dolopo-jawa-timur_51d387690acb-147f-2552-ed60-78bcf089,Rumah dijual dengan 2 kamar tidur,"375,000,000","Jawa Timur, Madiun, Dolopo",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 45 m2,,"Rumah dijual dengan 2 kamar tidur di Dolopo, Jawa Timur
                                        
                                            Rumah  Dijual dari 45sqm, yang terdiri dari 2 kamar tidur  dan 1 kamar mandi berlokasi di Dolopo, Madiun.
                                                                                            
                                                    Telephone number:        View Phone",
1765146906-113,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-kuwu-jawa-timur_a3d35df32937-a3bf-9dd2-fcbb-e3f00089,Rumah Bangunan Baru Dekat RS Darmayu Madiun,"470,000,000","Jawa Timur, Madiun, Kuwu",Kamar Tidur: 2,Kamar Mandi: 1,Luas Tanah: 95 m2,"Gym

Internet

Car park

Garden

Equipped kitchen","Rumah dijual dengan 2 kamar tidur di Kuwu, Jawa Timur
                                        
                                            DIJUAL RUMAH BANGUNAN BARU, Dekat RS. Darmayu

 



 Lokasi : Ds. Sidorejo, Wungu, Madiun

 



 Spesifikasi :

 - LT : 95m² 

 - Legalitas SHM

 - Full Bangunan

 



 - Terdiri dari 2 KT, 1 KM

 - Dapur dengan kitchen set, serta kolam ikan

 - Caort, teras, kanopi, pagar

 



 Bangunan design modern minimalis dengan wall moulding, granite, dan plafon hias PVC

 



 Menggunakan sumber air sibel + tandon. Listrik 900watt

 



 Bonus beberapa perabotan : 

     Kitchen set 

     Kompor tanam

     1 set meja kursi ruang tamu 

     1set meja kursi kerja

     1 Almari baju 

   

 BONUS CCTV di 6 titik sudah terinstal Wifi

 



 BUKA HARGA 470jt Nego, Free BBN, pajak jual beli masing2
                                                                                            
                                                    Telephone number:        View Phone",
1765146913-114,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-2-kamar-tidur-di-mojopurno-jawa-timur_516cb3d7b336-22af-a762-646e-687d0089,✨🏡 NEW YEAR NEW HOPE 🏡✨,"166,000,000","Jawa Timur, Madiun, Mojopurno",Kamar Tidur: 2,Kamar Mandi: 1,Area yang Digunakan: 30 m2,"Swimming pool

Internet

Security

Garden

Wi-Fi

24-hour security

Children's area

Electricity

Panoramic view

Terrace

Water

Patio

Guardhouse

Utility room

Cistern","Rumah dijual dengan 2 kamar tidur di Mojopurno, Jawa Timur
                                        
                                            Stop percaya kalau rumah subsidi itu harus pas-pasan. Di Griya Sejahtera Hills Madiun, kamu dapat hunian yang nyaman dengan desain modern, dan fasilitas terbaik.



PROMO TAHUN BARU, HARGA TERBAIK!



📝 DP CUKUP 7 JUTA ALL IN. CICILAN HANYA 1 JUTA FLAT SAMPAI LUNAS.



Hubungi kami sekarang untuk info selengkapnya dan booking unit terbaikmu!



📞 WA Official:        View Phone



📞 WA Marketing:        View Phone



Instagram: @winpropertyofficial



#Kitajagakinihingganti #GriyaSejahteraHills #Promoawaltahun #RumahMadiun #HunianImpian #Winproperty #TinyHouse #Property",
1765146921-115,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-9-kamar-tidur-di-mojorejo-jawa-timur_f4136fe51a7d-8290-9d52-7442-c5e6f089,Rumah dijual dengan 9 kamar tidur,"2,000,000,000","Jawa Timur, Madiun, Mojorejo",Kamar Tidur: 9,Kamar Mandi: 3,Area yang Digunakan: 244 m2,"Garden

Wi-Fi

Electricity

Terrace

Water

Patio

Cistern

Fully fenced","Rumah dijual dengan 9 kamar tidur di Mojorejo, Jawa Timur
                                        
                                            Rumah  Dijual dari 244sqm, yang terdiri dari 9 kamar tidur  dan 3 kamar mandi berlokasi di Mojorejo, Madiun.


 Fasilitasi meliputi: Garden, Wi-Fi, Electricity, Terrace, Water, Patio, Cistern dan Fully fenced.
                                                                                            
                                                    Telephone number:        View Phone",
1765146929-116,https://www.dotproperty.id/houses-for-sale/east-java/madiun,https://www.dotproperty.id/ads/rumah-dijual-dengan-3-kamar-tidur-di-madiun-lor-jawa-timur_78538dc73f78-69fe-8db2-d681-153a2089,"RUMAH DIJUAL DI MADIUN,10 MENIT ALUN2 MADIUN JAWA TIMUR, CLUSTER.","495,000,000","Jawa Timur, Madiun, Madiun Lor",Kamar Tidur: 3,Kamar Mandi: 2,Luas Tanah: 78 m2,"Internet

Security

Car park

Garden

Balcony

Children's area

Patio","Rumah dijual dengan 3 kamar tidur di Madiun Lor, Jawa Timur
                                        
                                            DIJUAL RUMAH ATAU PERUMAHAN DI MADIUN JAWA TIMUR. RUMAH MEWAH NYAMAN DALAM CLUSTER EXLUSIVE KARENA HANYA 15 UNIT DAN SEKARANG SISA 2 UNIT SAJA. PERUMAHAN PUSAKA SAROJA LUXURIOUS RESIDENCE DENGAN DESAIN MASA KINI MODERN EROPA SCANDINAVIAN DENGAN FITUR CANGGIH SMARTHOME SISTEM. LOKASI STRATEGIS DEKAT SEMUA FASILITAS UMUM KOTA MADIUN.

 



 Lokasi : Jl. Seroja, Pojoksatu, Munggut, Kec. Wungu, Kabupaten Madiun, Jawa Timur 63181

 Luas Bangunan : 50 60 m2 (Rumah dalam Cluster) 

 Luas Tanah : 72 - 145 m2 

 Kamar Tidur/Mandi : 3 buah / 2 buah 

 Dapur : Tersedia 

 Caort : 2 Mobil 

 Status : Sertifikat Hak Milik (SHM) 

 Fasilitas : Taman, Pos Satpam, Mushola Dalam perumahan

 Bonus : Biaya notaris, Pajak BPHTB, Balik Nama, Kanpopi

 



 Selling Point:

 > Lokasi rumah dijual di Munggut, Wungu, Madiun sangat strategis dekat fasilitas pendidikan, Calon Ring Road, Pasar, Kampus, Alun-Alun Madiun dan tempat perbelanjaan. 

 > Berlokasi 100 meter masuk ke timur depan alfamart Munggut.

 > Dilengkapi fitur smarthome Sistem, smart door lock, smart light bulb, smart CCTC/Rumah

 > Harga rumah mewah dijual di Madiun mulai 450 Jt-an.

 > Cocok untuk keluarga yang mencari suasana tenang dan lingkungan yang nyaman (rumah mewah zaman sekarang cocok untuk ( Pasangan baru, Milenial, Business owner, Gen-Z, ASN).

 



 RUMAH MEWAH CANGGIH TERBARU STRATEGIS dekat KOTA MADIUN PERUMAHAN PUSAKA SAROJA LUXURIOUS RESIDENCE MUNGGUT,WUNGU,MADIUN,JAWA TIMUR.
                                                                                            
                                                    Telephone number:        View Phone",
